,MachineIdentifier,HasDetections,EngineVersion_FE,AppVersion_FE,AvSigVersion_FE,Census_OSVersion_FE,SmartScreen_BE_ExistsNotSet
662,0004d8fc5637a08fb8b80b2722238110,1,1,1,0.130434783,1,0
8928,0042f105087c87540654bd51711fc441,0,0.998826291,1,0.304347826,0.083892617,0
5205,0026148b22f1bc15192a667c242885c7,0,1,0.062607204,0.086956522,0.191275168,0
224,0001ad5bdb83e44759ce62ec8831f679,0,0.998826291,1,0.304347826,0.281879195,0
8178,003cf923338dc868e996511f53b305cc,0,0.998826291,1,0.304347826,0.033557047,0
1778,000d1495893a26e8d8ef80e869d9b169,0,0.998826291,1,0.130434783,0.003355705,0
125,0000f973058bdcc7f2028e3190e4af45,1,0.998826291,1,0.347826087,0.020134228,0
7492,00379662513b448c823cffe733adc3bc,1,1,1,0.043478261,0.281879195,0
6210,002d7e984e49e30dda685a41dd3a515a,1,0.031690141,0.025728988,0.043478261,0.033557047,0
6161,002d2af281496a4d8313bf8a05fd0e31,0,1,1,0.086956522,0.38590604,0
8519,003f8d4fdfcac594003a3c80a09a3344,0,0.998826291,1,0.826086957,0.355704698,0
7681,00391549503749ff59a606f1f6456a7f,0,1,1,1,0.214765101,0
4014,001d77ab08640c16085d49be44060611,1,1,1,0.652173913,0.214765101,0
8433,003ee2c4d65e80190662642dd806dc57,0,1,1,0.173913043,0.147651007,0
9991,004a9d8cb1abbcfc5a84ca0a4f27faaf,0,1,1,0.130434783,0.053691275,0
558,00042091aa1a79edcca5519c5ef94036,1,0.063380282,0.062607204,0.043478261,0.38590604,0
2306,0010b1ed80d659b864ea4ed432bdeb2b,1,1,1,0.086956522,0.023489933,1
1277,0009803bd09f8c3cf8c7de26877f73e9,0,0.998826291,1,0.826086957,0.281879195,0
5348,0027128bb9831ef575891de03fe3a99b,1,0.998826291,0.02915952,0.086956522,0.110738255,1
8251,003da187eb79da658f6d4da70b867427,0,0.018779343,0.034305317,0.043478261,1,0
5806,002a8cf26b7e9e3ce90bf41cd974bf14,1,0.038732394,0.060034305,0.869565217,0.281879195,0
2972,0015c65295063fcddc2708aa479201c7,0,1,1,0.260869565,0.013422819,0
1003,00076618abc64c250496e69fa64af7f9,1,0.998826291,0.042881647,0.173913043,0.023489933,0
326,00027620bc1ebf555416e8abbc02d2eb,0,0.038732394,0.034305317,0.043478261,0.617449664,0
6963,00337c6d4677ef0fd8c6a89555a19c5e,0,1,1,0.130434783,0.147651007,0
5181,0025ea22fa4c93015cbdec11dcb1716f,0,0.031690141,1,0.086956522,0.023489933,0
5603,00291ae2939c0ffdc761242741ca6bf7,0,1,1,0.47826087,0.291946309,0
686,00050895682ba846095d7ef1396565c2,0,0.998826291,1,0.173913043,0.151006711,0
2836,0014e3eb9b69fc09cb942d68b724f11f,0,0.048122066,0.042881647,0.043478261,0.013422819,0
5381,00275a2be3ac6cfcd2ceef252c970def,1,0.998826291,0.042881647,0.043478261,0.023489933,0
1397,000a7b6ff34a12ff89b8f24fc245a03d,0,1,0.025728988,0.173913043,1,0
5703,0029d9630f78a87f2f02556b8146a697,1,0.019953052,0.004288165,0.043478261,0.151006711,0
4637,0021dd489118fa0cc591792fc2126c52,1,1,1,0.47826087,1,1
9224,0044fa2aac5dd10bfe7c34530ba950c7,1,0.998826291,1,0.086956522,1,0
3023,001626e7554dd6da90dba4aa61c66e2b,0,0.998826291,1,0.173913043,0.214765101,0
1079,0007ed7971d1fb3cd53f37f5bdfe7f36,1,1,0.162950257,0.043478261,0.013422819,0
1060,0007c918174fa2cffc338494965e7443,0,0.998826291,0.02915952,0.130434783,0.003355705,1
6638,0030eb5c3899cf892e79e2f7405ab568,1,1,0.060034305,0.434782609,0.617449664,0
7196,003558e816875c745835fffff908e2a3,0,1,1,0.086956522,0.617449664,0
8410,003ea75bf46894f51ef062c0c46cce63,0,0.998826291,1,0.130434783,0.083892617,0
8294,003dd6cfaf330946ee9c2448005118c4,1,0.038732394,0.034305317,0.869565217,1,0
5938,002ba9a45bcb78e2fc98970759ee4484,0,0.019953052,0.062607204,0.47826087,0.291946309,0
5622,002938727bd0227a430787f01468dbca,1,1,1,0.130434783,0.617449664,0
9692,004869981d788de981110d2c3b2779e8,1,0.998826291,1,0.52173913,0.281879195,0
2980,0015d5c392b92f238345e6853314809f,1,0.998826291,1,0.304347826,0.214765101,0
4773,0022c301eb7665ed10ee9d8ec2bb4115,0,1,0.000857633,0.130434783,0.003355705,0
4109,001e31f4a9391f6b371b9baed81aa45d,1,0.998826291,1,0.217391304,0.281879195,1
651,0004c9d87a6d07b3c51ad2524d8673c5,0,0.998826291,0.062607204,0.086956522,0.291946309,0
8562,003ffae79899115f316e1fd31ff31556,0,1,1,0.086956522,0.214765101,0
5609,002923aab61bb6effaee696a43b047a9,1,0.998826291,1,0.043478261,0.070469799,0
239,0001cd327a97c0fddb52347c7901462c,1,0.063380282,0.162950257,0.043478261,0.38590604,0
5217,002626f347fe115f7819e56141e439b8,0,0.019953052,0.062607204,0.043478261,0.006711409,0
8304,003deaefe983b2429bf7c7acf2116d24,1,0.998826291,1,0.130434783,1,0
7090,00348f1c30c6be712952a8e33971935d,1,0.998826291,1,0.086956522,0.281879195,0
1084,0007f437a1210a72e0bf2761a3562075,1,0.998826291,1,0.086956522,1,0
3084,0016904b6a8a625ded21068da4226114,0,0.998826291,1,0.130434783,1,0
7237,0035a2d4e10e4922ad4e87a05e7f705d,1,0.998826291,1,0.130434783,0.355704698,0
9732,0048b7338cc0ae3dfcd16248fde993be,1,0.998826291,0.060034305,0.130434783,0.281879195,0
2171,000fa1d2378c345a833cf15cfaea637e,0,1,1,0.086956522,0.214765101,0
9077,00440c132188847d33037fa2814ff35d,1,0.998826291,1,0.086956522,0.291946309,0
6235,002dacea0cb6966cdb4c83686077f9a1,0,1,0.162950257,0.391304348,0.033557047,0
4134,001e59246f9f3fc8ddc41dd932d0832e,1,1,1,0.652173913,0.010067114,0
6762,0031e0916425840286c1576fc4efefb8,1,1,1,0.086956522,0.016778523,0
8199,003d2fe79641f81f5229ec1de6ec1ddf,0,0.048122066,0.050600343,0.043478261,0.070469799,0
1264,00096813f17ad102f75ff28703753cbe,0,1,1,0.217391304,0.070469799,0
7769,0039aebb51a75125ce4669c1120eebcf,0,0.048122066,0.050600343,0.043478261,0.053691275,0
4819,00232b71405340e0aa739de33b63ed05,1,0.998826291,1,0.130434783,1,1
773,00058cdaac28961b2bba7edf1e98e935,1,1,1,0.043478261,1,0
2335,0011079846715770869d592eaa458506,1,1,1,0.130434783,0.147651007,1
631,0004a335523287d4cc258ccb4a15c531,1,1,0.162950257,0.086956522,0.281879195,0
8582,00401f70399dc6bb9c637a03db769f2f,1,1,1,0.565217391,0.080536913,0
4129,001e5467931a5acf8dfdf83c2f826e30,1,1,0.162950257,0.086956522,0.291946309,0
317,000266bd294b3b5eb4f6454a130c5495,1,1,0.050600343,0.086956522,0.191275168,0
8169,003ce5cab7727384737dd8a2be142732,0,0.998826291,0.002572899,0.260869565,0.006711409,0
5860,002aee95e4b90d0427f305bdc772956d,1,1,1,0.47826087,0.291946309,0
5110,002547596c3359f5ba85ca281d3a7730,1,0.998826291,0.042881647,0.173913043,0.023489933,0
7161,00351397e336c6866c7ccea69063c611,0,0.998826291,1,0.086956522,0.083892617,0
9916,004a184068cec0ffa3e18babd9427348,1,1,1,0.086956522,0.617449664,0
6768,0031e4ed06cc96a5a6a8fb60734a9e02,0,1,1,0.130434783,0.083892617,0
6404,002f02d25242c876f03b1bbfc6b071d4,0,0.998826291,1,0.130434783,1,0
539,0003f8cddbf5da51344ae7265695ce23,0,1,1,0.565217391,0.214765101,0
8015,003b8c536fe3bf7cf48d2118a516d368,1,0.998826291,1,0.173913043,0.080536913,0
6206,002d7607f8f2b069ff70c271852cd163,0,0.998826291,1,0.173913043,0.033557047,0
3085,0016919ad06760a7ff4b64943a2a0050,0,0.998826291,1,0.043478261,0.070469799,0
3301,001842e5d874145eefca58087ce10264,0,0.003521127,0.017152659,0.086956522,0.030201342,0
9280,0045588d005810a95d4fd22c0d62f9af,1,1,1,0.347826087,1,0
6174,002d42fc9292d921aa78b5ce4d2dcfd7,0,1,0.062607204,0.043478261,0.291946309,0
4652,0021f113901b84629bcdcdcfa1871fcb,1,0.998826291,1,0.043478261,1,0
256,0001f38dddfd02e2fab5bf1ca91cf261,0,0.998826291,1,0.217391304,0.083892617,0
1184,0008c2f9d5099b70b045d1d549d10607,1,0.005868545,0.025728988,0.043478261,0.026845638,0
7170,00351da0286cd4771635f5b437550b8a,0,0.998826291,1,0.130434783,1,0
7944,003af6099625774361a52262c93147ff,0,1,0.162950257,0.043478261,0.191275168,0
4017,001d80a2315fe1d018998bdc217928d1,1,0.048122066,0.050600343,0.043478261,0.214765101,0
6,0000161e8abf8d8b89c5ab8787fd712b,1,1,1,0.043478261,0.617449664,0
2557,0012b42621746551059611c85ba94514,0,1,1,0.260869565,0.10738255,0
3287,00181f2972d0584e56036a3ea6372b68,0,0.019953052,0.060034305,0.043478261,0.281879195,0
4518,002116b81e6ef5ebc929bb4b02a4e6a8,1,1,0.162950257,0.086956522,0.617449664,0
3167,0017296337e4a605e9ae4f9281a35538,0,0.998826291,1,0.043478261,0.090604027,0
2589,0012fe314d3ad076b7b6e21222f0de3c,1,1,1,0.434782609,0.617449664,0
2422,0011a300e886e70a23b6195f415eb9bd,1,0.003521127,0.002572899,0.043478261,0.023489933,0
9348,0045ce9a90f164e879bfacaef0cd3267,1,0.998826291,0.042881647,0.130434783,0.003355705,0
6307,002e3c151f9ee7c82ce9b7c687cfb06e,1,0.998826291,1,0.043478261,0.003355705,0
1023,00078b630b8c9cad0669a20e98342586,0,0.063380282,0.162950257,0.043478261,0.38590604,0
2446,0011ea9f7e5dc19015ea5e620e74cd39,1,0.998826291,1,0.130434783,0.070469799,0
55,00007b97fb212999b23bf4a2851313f1,0,0.998826291,1,0.043478261,0.355704698,0
6793,0032233df64062fa363b8e986215c68d,0,1,0.001715266,0.391304348,0.013422819,0
9318,0045a2ec9cf59438e4d1409b63755b1a,0,0.998826291,1,0.086956522,1,0
6418,002f1f262963078ec47de9bef2de2c14,1,0.998826291,1,0.695652174,0.080536913,1
451,0003588be63ef6fbb17e186cd7563887,0,1,0.162950257,0.260869565,0.617449664,0
4508,00210a51da1f34839ca7c60ef393ee17,1,0.998826291,1,0.043478261,0.355704698,0
9817,00494841231b3c2676db7d6b036787fa,1,1,1,0.260869565,0.617449664,1
6907,0033097156f61120fa7aebe38e483d0a,0,0.063380282,0.027444254,0.043478261,0.38590604,0
4764,0022b4df60e7aa70384feb39113ea116,0,0.998826291,0.025728988,0.086956522,0.010067114,0
3175,001744fcea6a0462818647942dd1b125,0,1,0.050600343,0.130434783,0.38590604,0
5904,002b57cc98d2f72099f80a8b29f280ad,1,0.998826291,1,0.086956522,0.020134228,0
8550,003fe0309d03e3d123357b3ce24e8e00,1,0.998826291,1,0.695652174,1,0
825,0005f02d4bda19e2650dbfcb32f07f84,0,1,1,0.652173913,0.617449664,0
1331,0009eb0e284c81cb5be7b5ed1f126f17,0,0.998826291,0.002572899,0.130434783,0.023489933,0
8357,003e3f8627bff28a1e8ac6c3a4afa35e,0,0.048122066,0.050600343,0.130434783,0.355704698,0
9597,0047b68a3e328e76b31bd64d1c3ecd7d,1,1,1,0.217391304,0.617449664,0
3934,001cdc8733d63b7b0a9e1b92373fe207,1,0.998826291,0.060034305,0.086956522,0.281879195,1
3477,00198a1c2334867796b0ef34ac1d67a3,0,0.998826291,1,0.173913043,0.080536913,0
8893,0042b46471a16355f07eda24e9bcd5da,1,0.998826291,1,0.130434783,0.157718121,0
7059,00344db6befc0544dd5f9757e833aba9,1,1,1,0.086956522,0.214765101,0
6434,002f44c21ddb1c9c17c4e8c788faf66f,0,1,1,0.782608696,0.020134228,0
8016,003b8cae96db6edd8819a9e3779c7b36,1,0.998826291,1,0.086956522,1,0
7406,0036ef4a2528ec411720605d28568b1a,0,1,0.162950257,0.130434783,0.38590604,0
5004,00248001187c77bb9f6c9becb2b29895,1,0.998826291,1,0.347826087,0.083892617,0
5464,002800e9ebc75d96b275d225c02e2534,0,0.063380282,0.046312178,0.043478261,0.184563758,0
7277,003606ca2fce8dfbc49821fab92e1f89,1,1,0.046312178,0.130434783,0.184563758,0
9068,0044034b517f3d18fa7b2ab7ea5751c2,0,0.998826291,1,0.043478261,0.355704698,0
1165,0008a0d864a37831eeacd71d0138e5b7,1,1,0.162950257,0.260869565,0.083892617,0
9773,004900ebdc69b56421b98984c70ebb15,1,0.063380282,0.042881647,0.043478261,0.016778523,0
420,000328eb5c23078048840e44e0cb5e88,0,0.998826291,0.002572899,0.173913043,0.006711409,0
6676,0031254162e764ddd22ada2ff2ffbca5,0,0.015258216,0.027444254,0.043478261,0.151006711,0
7221,00357f9f06f4eac5c8783806700e49ff,1,0.998826291,1,0.043478261,0.214765101,0
8816,00420ba7b0999832bba7c482a265d73c,0,1,0.162950257,0.652173913,0.120805369,0
103,0000d322f204595d1d90eac4cb8a6e6e,1,1,1,0.130434783,0.291946309,0
979,000726e8c540bb326c90b3bea7263b49,1,1,0.062607204,0.47826087,0.291946309,0
8453,003f0e207654a1458325e13464d66b51,0,0.998826291,0.003430532,0.782608696,0.214765101,0
648,0004bd5fbad73cdd79a8de09ee2401a2,1,0.998826291,1,0.173913043,0.157718121,1
1590,000bcfc762309e86b7fc88c02782c5c5,1,0.048122066,0.01457976,0.043478261,0.006711409,0
4113,001e38535a36f770ab2f27c63dddf839,0,0.998826291,1,0.695652174,1,0
3733,001b4267340103c5c0bd21372a92ac1e,0,1,1,0.086956522,0.006711409,0
4030,001da27babe96f34e1d030f7d1a5a4f0,0,0.998826291,1,0.173913043,1,0
4898,0023ddc797438048d024ba26cf0eecb6,1,0.998826291,1,0.173913043,0.063758389,0
5508,002856ab610cdad2655ef710116d9079,0,1,0.162950257,0.086956522,0.291946309,0
4207,001eda5a5f3eb3b3cd81805a8786a10a,1,0.005868545,0.011149228,0.043478261,0.080536913,0
779,00059ab680c9872e2785474281f2a07a,1,0.038732394,0.006861063,0.043478261,0.013422819,0
7290,00361822dfc6eb7b5836e374052265f6,1,1,0.001715266,0.086956522,0.006711409,0
1190,0008ce22400c93bcb73b4b26ce009fe5,0,1,1,0.173913043,0.110738255,0
4329,001fabd984e7ea3b62de66461d460bf3,0,0.998826291,0.042881647,0.086956522,0.030201342,0
2619,001345eb59ba23c5a239fcd475a70105,1,0.998826291,1,0.130434783,0.291946309,0
1834,000d6d59ede3f218d11d38642cb0bbf6,1,1,0.162950257,0.086956522,0.046979866,0
8548,003fdb6bd00a284b31aa38bac28ddf10,0,0.998826291,1,0.086956522,0.191275168,0
2051,000ece6850ace75bc2727b76cc2a954a,1,1,0.042881647,0.217391304,0.023489933,0
1684,000c6bf74cc0953fcbc02bc050a25e25,1,1,0.162950257,0.217391304,0.020134228,0
6250,002dc9f87517faa33451ac50983d519a,0,0.998826291,1,0.260869565,1,0
2225,00100159023ddfc894d356ba386f5f34,0,0.038732394,0.027444254,0.043478261,0.063758389,0
2045,000ec603a052fa6241e083088c0da9f0,0,0.018779343,0.034305317,0.043478261,0.214765101,0
1502,000b33d75334c01eda9b0977458d7b21,0,1,1,0.47826087,0.214765101,0
824,0005ef3196c64d890af428a001c24021,1,0.998826291,1,0.086956522,1,0
5216,002624d7928a650a54349f3f8168d328,0,0.998826291,1,0.086956522,1,0
3640,001a9e2186a90b1e272e9ba7336f43cb,1,1,0.162950257,0.086956522,0.38590604,0
9288,004568570a09bd45b138b7f1f9b84bcd,1,1,1,0.086956522,1,0
1997,000e77cf65728216ca7bab259b34c24b,0,0.063380282,0.162950257,0.043478261,0.191275168,1
5136,002584a5f5ea7482b600a33964c55351,0,0.998826291,0.025728988,0.043478261,0.38590604,0
9346,0045c9ba242d536a639c2450a641930a,0,1,0.162950257,0.652173913,0.617449664,0
310,000256ebea11cb8ca443bb6269c83629,1,0.998826291,1,0.130434783,1,0
2662,001391f3e578559f1e380a5cb435131d,1,1,1,0.217391304,1,0
3563,001a0fc5f6a5bad55d0daa02ddd77cb8,0,1,1,0.130434783,1,1
8545,003fd6392a2541b2b26f06f3eefe3357,1,1,1,0.217391304,1,1
3039,00164a3e2ebbf876a034470f41de8e77,0,1,0.162950257,0.652173913,0.617449664,0
2295,001091a257f01cee8cb6df666e334859,0,0.998826291,1,0.695652174,1,0
2576,0012e8b01663cb31144657a6ab297d8f,1,1,1,0.347826087,0.38590604,0
3133,0016e180728bf2dab6f94ef9d8181d78,0,1,0.162950257,0.130434783,0.214765101,0
2502,0012592b1c27f26a99aa7b4214384ae9,0,0.998826291,1,0.086956522,1,0
7803,0039e8828c7d61c233a9c5d659c54c93,0,0.998826291,0.050600343,0.260869565,0.083892617,0
7239,0035aabe684a8f888ecd76f9993e0ebd,1,0.998826291,1,0.217391304,0.090604027,0
1574,000bb9ccf052edd72e07967ab8b63b9c,0,1,1,0.434782609,0.617449664,0
2853,0014fdfe9e83dff94bbc6a77ce07e099,0,0.048122066,0.050600343,0.043478261,0.013422819,0
4820,00232c9673d05968d521d9fc47e1943e,1,0.998826291,0.060034305,0.217391304,0.281879195,0
7796,0039dc63ee6a7440d53e61bef9ffbd21,1,1,1,0.434782609,0.281879195,1
9090,004424be62ac152b86b88fe6b54d06c5,0,1,0.162950257,0.130434783,0.617449664,0
9713,004892c8ccbbd6a129483f498d7b18fa,1,0.998826291,1,0.130434783,0.355704698,0
1864,000da07caba3ec08c6c1615101dd6a72,1,0.998826291,0.025728988,0.260869565,0.033557047,0
7357,00369f00fdb8b307aed40e78906ba9c7,0,1,0.060034305,0.086956522,0.617449664,0
3357,0018ad1bf004e0ed85921db9c89a8522,1,0.998826291,1,0.217391304,1,0
4816,00232aea3e24f28836fd974c1c98d661,1,0.998826291,1,0.086956522,0.355704698,0
555,0004104d03c6d7c9d0c1006c9448177d,1,0.998826291,1,0.347826087,0.355704698,0
2673,0013a25fb4b0be7b90704938fde55b9a,1,1,0.162950257,0.086956522,0.083892617,0
5669,00298f22e3a6ee06defaaf32a5a0e48e,1,1,1,0.260869565,0.38590604,0
8446,003efe0bd10f6209e76110612fdb9ccd,0,0.998826291,1,0.217391304,0.38590604,0
6292,002e1a3bece04b6f0df2036d1ea1c07b,1,0.998826291,0.034305317,0.086956522,1,0
1892,000dc35948a94b5e5686dc157898de18,1,0.998826291,1,0.217391304,1,0
5187,0025f1237966a9c7927e82ef725fec00,1,0.998826291,1,0.217391304,0.355704698,0
8312,003dfd93931e10f23bb00390c9900508,1,1,1,0.086956522,0.214765101,0
1443,000ace6bdf36115adcbe131dbfe203c5,0,0.063380282,0.162950257,0.086956522,0.151006711,0
431,00033e1c4ca7e60b15d940c5ce9250f9,0,0.998826291,1,0.304347826,0.157718121,0
1038,0007a0e783aaf56db332ce0ae0eec686,0,0.998826291,1,0.217391304,1,0
1843,000d7e2dd40f15840404e3cf58fd97d1,0,0.998826291,1,0.130434783,0.214765101,0
9016,0043b3cfa93c61ac899ac0911b189921,0,1,0.162950257,0.130434783,0.281879195,0
3716,001b216bb4d603f9ac4232ecb4924a81,0,0.998826291,0.062607204,0.086956522,0.006711409,0
1883,000db13958aa83d0a35ad98f22c8203e,1,1,1,0.217391304,0.147651007,0
2262,00104e04d3d43deeac00a870c09eca76,1,0.998826291,1,0.043478261,0.214765101,0
9099,00443057d83275fd9650f19d6d2a98fc,1,1,1,0.260869565,0.617449664,0
9194,0044c750cea0a76211ece551c7ac9403,0,0.998826291,1,0.173913043,0.157718121,0
3676,001adbd8c97619bd3e26de3347f76aab,0,1,0.162950257,0.391304348,0.617449664,0
7445,00374a00d1f1938acdfdb109ce8ffe9c,1,0.048122066,0.046312178,0.043478261,0.184563758,1
3791,001bbd6abd4c40340b41c2550ecfdc58,0,0.998826291,1,0.173913043,0.355704698,0
9079,004414417148a39e36a160607fe7dffd,0,0.031690141,0.034305317,0.086956522,1,0
324,000275423fda48f0f2e69fdd42e074a9,0,0.998826291,1,0.130434783,0.281879195,0
3088,00169789ae5a3a238455be8afaa980f3,1,0.998826291,0.025728988,0.130434783,0.030201342,0
3480,00198c736c3ee52c631b4e4751311349,1,1,1,0.043478261,0.617449664,0
7938,003ae70ad4f7bcb99eaf9962583dbf89,0,0.038732394,0.060034305,0.869565217,0.090604027,0
4576,00218be936e5a32aae1b65916e5708ed,0,1,0.011149228,0.086956522,0.003355705,0
1458,000aea1eb8a032e0c8472f6af017e1fa,0,1,1,0.130434783,0.151006711,0
1896,000dc549c730d8fe9e9322b829bea460,0,1,1,0.130434783,0.281879195,0
9329,0045ad9053217f0587be50bdf65d4ec0,1,0.998826291,1,0.086956522,0.157718121,0
240,0001cd58a01d435f645f86923895b0c2,1,1,1,0.043478261,0.281879195,0
6927,00333cdb37277df464980d7c929759a6,0,1,1,0.130434783,0.120805369,0
4582,002194d6a3e34db83ed134bcc69b9816,0,1,1,0.086956522,0.080536913,0
8580,00401be3f224527c797cb43c2121e339,0,1,0.02915952,0.173913043,0.110738255,0
6682,003140a469d26808fee21ae714a830d5,1,0.998826291,0.000857633,0.086956522,0.003355705,0
3015,00161e4d7b7e499cd4819a0d73989c90,0,1,0.022298456,0.260869565,0.006711409,0
8127,003c923a16d1212b852a7983ce7ee823,0,1,0.060034305,0.086956522,0.053691275,0
4516,002114fe50f9f879bb51248092525cfd,1,1,0.162950257,0.260869565,0.214765101,0
1666,000c4ea6459b9527e408d260cf88cee2,0,1,0.162950257,0.043478261,0.291946309,0
5833,002abfe01d94e7f72f03c53f3018ae2f,0,0.998826291,1,0.130434783,1,0
8720,00412d27daabe6691b46c5adcd9799cf,0,1,1,0.130434783,0.214765101,0
1454,000ae6ab479db5815ab35802310d8ce5,0,1,0.050600343,0.652173913,0.191275168,0
5708,0029e4c84fc7abeb1794e30a39553fbf,1,0.998826291,1,0.043478261,0.38590604,0
7031,0034136dc37764db7a5a811943d684aa,0,0.998826291,1,0.260869565,0.355704698,0
1844,000d7ed099684c83adcad367075a09be,0,0.998826291,1,0.695652174,0.291946309,0
7345,0036888ef36841805e4af86207908485,1,0.998826291,0.046312178,0.217391304,0.184563758,0
1983,000e64d834d2145b5bbf69ffdef5d330,0,0.063380282,0.162950257,0.043478261,0.147651007,0
3862,001c4b1672d57ed4f7a48cdddfbbb513,1,0.015258216,0.027444254,0.043478261,0.147651007,1
1484,000b16dfcef72760ba9dc783c59b1699,1,1,1,0.173913043,0.617449664,1
9204,0044d5cb813484e4786fd445837bbff9,0,0.998826291,1,0.086956522,0.10738255,0
7776,0039ba0a776c3b14a8b70370af37fb89,0,0.998826291,1,0.217391304,0.023489933,0
1081,0007f115d960e0c8b9a9a15ae7ac2781,1,0.998826291,1,0.260869565,1,1
9824,0049558eb3df3196e18fb7828abc6e86,0,1,1,0.130434783,0.191275168,0
643,0004b73b2619155d240857aa18c3b88d,1,1,1,0.260869565,0.617449664,0
6421,002f238539cc3ddbf6208bc6c8d2e937,0,1,1,0.173913043,0.080536913,0
2896,001551f5112cfaaf38b65942434e9d46,0,0.998826291,1,0.173913043,1,0
4530,00212d4d9f10749b913122a9dbd830fe,0,0.998826291,0.022298456,0.260869565,0.020134228,0
1545,000b800645c75e26f633b7b3c90c272f,1,0.998826291,1,0.086956522,1,0
803,0005d1d54b4b277dbfb1265461b154c2,0,0.998826291,1,0.347826087,1,0
6886,0032d7ff1e2bc7ce4ed87cd539ba071d,0,0.998826291,1,0.043478261,1,0
638,0004ac165ed038c39590ac57a0d34f53,1,1,1,0.086956522,0.291946309,0
6265,002dda746be00f99cc8592b3bf484b6b,0,0.019953052,0.004288165,0.086956522,0.151006711,0
8364,003e5504e782be0849f6bef1a9ef403c,1,0.998826291,1,0.130434783,1,0
8904,0042c4f35335b0338305bb8f6e70d281,0,0.998826291,0.060034305,0.043478261,0.281879195,0
2032,000eb49a4d8152cf73941c4d191ad940,1,1,0.162950257,0.652173913,0.617449664,0
9466,0046bc122196f3e5609017d157b786a2,0,0.048122066,0.050600343,0.043478261,0.016778523,0
516,0003ca04529eec0454ac1b4bc31edf53,1,0.998826291,1,0.086956522,0.355704698,0
5851,002ae0471ca9465d399165f92c122220,0,1,0.162950257,0.043478261,0.013422819,0
7574,003846eb806899e149d9c48ba3ba2fcc,1,0.998826291,1,0.217391304,0.355704698,0
3950,001cf6a0c14be3af531ae04622f75727,0,1,1,0.086956522,0.214765101,0
3842,001c22b524a2090fde3ee8f6246eaa3a,1,0.998826291,1,0.173913043,1,1
7849,003a2dee34f7a3190218752cd77ba4ac,1,0.998826291,1,0.173913043,0.191275168,0
6838,003269c8e8d7953cf664f70ba4d1e600,0,1,1,0.652173913,0.033557047,0
4043,001dbb6003ea287dadb828f5336955ef,1,0.998826291,1,0.173913043,0.355704698,0
5359,0027280c1934b872e805845fb5733758,0,0.016431925,0.011149228,0.47826087,0.080536913,0
1073,0007e4922f080a08a4c138047a894379,0,1,0.050600343,0.782608696,0.033557047,0
9119,00445462a541ce0fd387622b568b4e9a,1,0.038732394,0.060034305,0.869565217,0.281879195,0
9953,004a5c3c7de2750e2816f3ce1a3bba9b,0,0.998826291,1,0.086956522,0.003355705,0
4626,0021d2ee8022d8370fdf292e6cbc8787,0,0.998826291,0.046312178,0.52173913,0.184563758,0
5333,0026f1e19cf8197eea8f3156a5d63fe2,1,1,0.003430532,0.043478261,0.214765101,0
8248,003d98716844ce3cc59c72e5a92d8617,0,1,1,0.043478261,0.033557047,0
7156,00350ed6ceede5f0674ef76533fbe14d,0,0.998826291,0.02915952,0.043478261,0.110738255,0
5335,0026fb4c1feee6e6364a262797ef704c,1,0.998826291,0.046312178,0.043478261,0.184563758,0
5251,0026586aec9eceaad0b5d61d8af48be4,1,1,0.003430532,0.260869565,0.013422819,0
7020,0033f36b6ca2f70f6ae7f7c3026dacc4,1,1,0.02915952,0.260869565,0.110738255,0
8810,0042025c7b68bae8346e05c77da17a1f,1,0.998826291,1,0.173913043,1,0
6928,0033416f3b2eddd64fc796bc2a3ca344,1,0.998826291,1,0.043478261,0.281879195,0
2743,001424b650299e00642eece22c3a3353,1,1,1,0.260869565,0.214765101,1
9513,00470dc9c87410487a6c0714a5c5f1ca,0,0.038732394,0.001715266,0.869565217,0.617449664,0
9054,0043ea4c19abe7e9c00156978f5001eb,0,0.019953052,0.062607204,0.47826087,0.10738255,0
3397,0018f614728f2233e36aba37882c1917,0,1,1,0.565217391,0.080536913,0
5530,00288529f571397efa4088c480ab8417,1,1,1,0.130434783,0.191275168,1
2945,0015a43936aa18f8a0d4cc4b43c86aaa,1,0.998826291,1,0.52173913,1,0
5183,0025eb5183cf23f3630b86394d361be8,1,1,0.060034305,0.391304348,0.617449664,0
1932,000e15930abd53846aa198122353e5f8,0,0.048122066,0.050600343,0.043478261,0.120805369,0
3296,00182dbdeb743ffd3ae2cbd70b8b35ce,0,0.998826291,1,0.347826087,1,0
4798,0023022cc08c039a68500a217346d3ec,1,1,1,0.173913043,0.291946309,0
6519,002fdfa7da205ca4892dcb2d93730285,1,0.031690141,1,0.347826087,0.355704698,0
9000,00439a08e3801bb03e2b6e860069e062,1,0.015258216,0.017152659,0.043478261,0.020134228,0
599,000469bc8912d7bf8bd1b2c54d57662e,1,1,0.162950257,0.304347826,0.617449664,0
578,000449c24d3da56ce053b5c87f51166d,1,0.998826291,0.042881647,0.086956522,0.020134228,0
2075,000eef90e4beb2878a08d7610653614b,1,1,0.162950257,0.52173913,0.070469799,0
2816,0014b2a9979f3c4bfb34af68751248eb,0,0.998826291,1,0.173913043,0.214765101,0
4067,001de005e96bb9da80054fbf89fe32fc,1,1,1,0.086956522,0.281879195,1
5879,002b2015e4280ea4b6488b0a3f9f8e3b,1,0.998826291,1,0.130434783,0.023489933,0
